name,stack,dirs,date,py_count
deep_real_time1 / venvs / Lib / site-packages / numpy / testing / _private,"['collections', 'contextlib', 'difflib', 'distutils', 'doctest', 'functools', 'gc', 'importlib', 'inspect', 'io', 'nose', 'noseclasses', 'nosetester', 'numpy', 'operator', 'os', 'parameterized', 'pathlib', 'platform', 'pprint', 'psutil', 'pytest', 're', 'scipy', 'shutil', 'sys', 'sysconfig', 'tempfile', 'time', 'traceback', 'types', 'unittest', 'utils', 'warnings', 'win32pdh']",['deep_real_time1\\venvs\\Lib\\site-packages\\numpy\\testing\\_private'],2024-01-15 04:50:41,7
deep_real_time1 / venvs / Lib / site-packages / numpy / tests,"['ast', 'collections', 'ctypes', 'importlib', 'numpy', 'os', 'pathlib', 'pkgutil', 'pytest', 're', 'subprocess', 'sys', 'sysconfig', 'textwrap', 'tokenize', 'types', 'warnings', 'weakref']",['deep_real_time1\\venvs\\Lib\\site-packages\\numpy\\tests'],2024-01-15 04:50:41,9
deep_real_time1 / venvs / Lib / site-packages / numpy / typing,"['__future__', 'collections', 'mypy', 'numpy', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\numpy\\typing'],2024-01-15 04:51:37,3
deep_real_time1 / venvs / Lib / site-packages / numpy / typing / tests,"['__future__', '_pytest', 'collections', 'copy', 'importlib', 'itertools', 'mypy', 'numpy', 'os', 'pathlib', 'pickle', 'pytest', 're', 'shutil', 'sys', 'types', 'typing', 'typing_extensions', 'weakref']",['deep_real_time1\\venvs\\Lib\\site-packages\\numpy\\typing\\tests'],2024-01-15 04:50:41,5
deep_real_time1 / venvs / Lib / site-packages / numpy / _pyinstaller,"['PyInstaller', 'numpy', 'pathlib', 'pytest', 'subprocess']",['deep_real_time1\\venvs\\Lib\\site-packages\\numpy\\_pyinstaller'],2024-01-15 04:50:41,4
deep_real_time1 / venvs / Lib / site-packages / numpy / _typing,"['__future__', '_array_like', '_char_codes', '_dtype_like', '_generic_alias', '_nbit', '_nested_sequence', '_scalars', '_shape', '_ufunc', 'collections', 'numpy', 're', 'sys', 'textwrap', 'types', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\numpy\\_typing'],2024-01-15 04:51:37,12
deep_real_time1 / venvs / Lib / site-packages / oauthlib,"['blinker', 'collections', 'datetime', 'jwt', 'logging', 'random', 're', 'secrets', 'time', 'urllib']",['deep_real_time1\\venvs\\Lib\\site-packages\\oauthlib'],2024-01-15 04:51:38,4
deep_real_time1 / venvs / Lib / site-packages / oauthlib / oauth1,['rfc5849'],['deep_real_time1\\venvs\\Lib\\site-packages\\oauthlib\\oauth1'],2024-01-15 04:51:38,1
deep_real_time1 / venvs / Lib / site-packages / oauthlib / oauth1 / rfc5849,"['base64', 'binascii', 'hashlib', 'hmac', 'ipaddress', 'jwt', 'logging', 'oauthlib', 'urllib', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\oauthlib\\oauth1\\rfc5849'],2024-01-15 04:51:38,6
deep_real_time1 / venvs / Lib / site-packages / oauthlib / oauth2,"['rfc6749', 'rfc8628']",['deep_real_time1\\venvs\\Lib\\site-packages\\oauthlib\\oauth2'],2024-01-15 04:51:38,1
deep_real_time1 / venvs / Lib / site-packages / oauthlib / oauth2 / rfc6749,"['binascii', 'datetime', 'endpoints', 'errors', 'functools', 'hashlib', 'hmac', 'inspect', 'json', 'logging', 'oauthlib', 'os', 'sys', 'time', 'tokens', 'urllib', 'utils', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\oauthlib\\oauth2\\rfc6749'],2024-01-15 04:51:38,6
deep_real_time1 / venvs / Lib / site-packages / oauthlib / oauth2 / rfc8628,['logging'],['deep_real_time1\\venvs\\Lib\\site-packages\\oauthlib\\oauth2\\rfc8628'],2024-01-15 04:51:38,1
deep_real_time1 / venvs / Lib / site-packages / oauthlib / openid,['connect'],['deep_real_time1\\venvs\\Lib\\site-packages\\oauthlib\\openid'],2024-01-15 04:51:38,1
deep_real_time1 / venvs / Lib / site-packages / oauthlib / openid / connect,[],['deep_real_time1\\venvs\\Lib\\site-packages\\oauthlib\\openid\\connect'],2024-01-15 04:50:41,1
deep_real_time1 / venvs / Lib / site-packages / opencv_camera,"['blurry', 'collections', 'color_space', 'colorama', 'compression', 'cv2', 'dataclasses', 'display', 'distortion', 'enum', 'importlib', 'io', 'matplotlib', 'mono', 'numpy', 'reproject', 'save', 'stereo', 'targets', 'threaded_camera', 'threading', 'time', 'undistort']",['deep_real_time1\\venvs\\Lib\\site-packages\\opencv_camera'],2024-01-15 04:51:38,8
deep_real_time1 / venvs / Lib / site-packages / opencv_camera / bin,"['BaseHTTPServer', 'argparse', 'colorama', 'cv2', 'glob', 'numpy', 'opencv_camera', 'os', 'platform', 're', 'socket', 'struct', 'sys', 'threading', 'time']",['deep_real_time1\\venvs\\Lib\\site-packages\\opencv_camera\\bin'],2024-01-15 04:51:38,5
deep_real_time1 / venvs / Lib / site-packages / opencv_camera / display,"['color_space', 'cv2', 'dataclasses', 'numpy', 'time']",['deep_real_time1\\venvs\\Lib\\site-packages\\opencv_camera\\display'],2024-01-15 04:50:41,4
deep_real_time1 / venvs / Lib / site-packages / opencv_camera / mono,"['color_space', 'colorama', 'cv2', 'dataclasses', 'numpy', 'pathlib', 'time', 'undistort', 'yaml']",['deep_real_time1\\venvs\\Lib\\site-packages\\opencv_camera\\mono'],2024-01-15 04:50:41,3
deep_real_time1 / venvs / Lib / site-packages / opencv_camera / parameters,"['math', 'utils']",['deep_real_time1\\venvs\\Lib\\site-packages\\opencv_camera\\parameters'],2024-01-15 04:50:41,5
deep_real_time1 / venvs / Lib / site-packages / opencv_camera / save,"['cv2', 'dataclasses', 'numpy', 'os', 'platform', 'time']",['deep_real_time1\\venvs\\Lib\\site-packages\\opencv_camera\\save'],2024-01-15 04:50:41,3
deep_real_time1 / venvs / Lib / site-packages / opencv_camera / stereo,"['camera', 'color_space', 'colorama', 'cv2', 'dataclasses', 'mono', 'numpy', 'pathlib', 'save', 'time', 'undistort', 'yaml']",['deep_real_time1\\venvs\\Lib\\site-packages\\opencv_camera\\stereo'],2024-01-15 04:50:41,5
deep_real_time1 / venvs / Lib / site-packages / opencv_camera / targets,"['cv2', 'numpy', 'opencv_camera']",['deep_real_time1\\venvs\\Lib\\site-packages\\opencv_camera\\targets'],2024-01-15 04:50:41,2
deep_real_time1 / venvs / Lib / site-packages / opt_einsum,"['_version', 'collections', 'concurrent', 'contextlib', 'contract', 'decimal', 'functools', 'heapq', 'itertools', 'json', 'math', 'numbers', 'numpy', 'parser', 'path_random', 'paths', 'random', 'sharing', 'threading', 'time']",['deep_real_time1\\venvs\\Lib\\site-packages\\opt_einsum'],2024-01-15 04:51:38,9
deep_real_time1 / venvs / Lib / site-packages / opt_einsum / backends,"['cupy', 'dispatch', 'functools', 'importlib', 'jax', 'numpy', 'operator', 'parser', 'sharing', 'tensorflow', 'theano', 'torch']",['deep_real_time1\\venvs\\Lib\\site-packages\\opt_einsum\\backends'],2024-01-15 04:51:38,8
deep_real_time1 / venvs / Lib / site-packages / opt_einsum / tests,"['autograd', 'collections', 'concurrent', 'cupy', 'itertools', 'jax', 'multiprocessing', 'numpy', 'opt_einsum', 'os', 'pytest', 'sys', 'tensorflow', 'theano', 'torch', 'weakref']",['deep_real_time1\\venvs\\Lib\\site-packages\\opt_einsum\\tests'],2024-01-15 04:50:41,8
deep_real_time1 / venvs / Lib / site-packages / packaging,"['_elffile', '_manylinux', '_parser', '_structures', '_tokenizer', 'abc', 'ast', 'collections', 'contextlib', 'ctypes', 'dataclasses', 'enum', 'functools', 'importlib', 'itertools', 'logging', 'markers', 'operator', 'os', 'platform', 're', 'specifiers', 'struct', 'subprocess', 'sys', 'sysconfig', 'tags', 'typing', 'urllib', 'utils', 'version', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\packaging'],2024-01-15 04:51:38,13
deep_real_time1 / venvs / Lib / site-packages / pasta,['pasta'],['deep_real_time1\\venvs\\Lib\\site-packages\\pasta'],2024-01-15 04:51:38,1
deep_real_time1 / venvs / Lib / site-packages / pasta / augment,"['__future__', 'ast', 'copy', 'logging', 'pasta', 'six', 'textwrap', 'traceback', 'unittest']",['deep_real_time1\\venvs\\Lib\\site-packages\\pasta\\augment'],2024-01-15 04:50:41,8
deep_real_time1 / venvs / Lib / site-packages / pasta / base,"['__future__', 'abc', 'ast', 'collections', 'contextlib', 'difflib', 'functools', 'itertools', 'os', 'pasta', 're', 'six', 'sys', 'textwrap', 'tokenize', 'unittest']",['deep_real_time1\\venvs\\Lib\\site-packages\\pasta\\base'],2024-01-15 04:50:41,15
deep_real_time1 / venvs / Lib / site-packages / PIL,"['IPython', 'JpegImagePlugin', 'JpegPresets', 'MpoImagePlugin', 'PIL', 'PcxImagePlugin', 'PyQt5', 'PyQt6', 'PySide2', 'PySide6', 'TiffImagePlugin', 'TiffTags', '__future__', '_binary', '_deprecate', '_util', 'array', 'atexit', 'base64', 'builtins', 'calendar', 'cffi', 'codecs', 'collections', 'colorsys', 'copy', 'defusedxml', 'enum', 'features', 'fractions', 'functools', 'io', 'itertools', 'logging', 'math', 'mmap', 'numbers', 'numpy', 'olefile', 'operator', 'os', 'packaging', 'pathlib', 'random', 're', 'shlex', 'shutil', 'struct', 'subprocess', 'sys', 'tempfile', 'time', 'tkinter', 'warnings', 'zlib']",['deep_real_time1\\venvs\\Lib\\site-packages\\PIL'],2024-01-15 04:51:38,95
deep_real_time1 / venvs / Lib / site-packages / pip,"['importlib', 'os', 'pip', 'runpy', 'sys', 'typing', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip'],2024-01-15 04:51:40,3
deep_real_time1 / venvs / Lib / site-packages / pip / _internal,"['collections', 'configparser', 'dataclasses', 'datetime', 'functools', 'hashlib', 'importlib', 'itertools', 'json', 'locale', 'logging', 'optparse', 'os', 'pathlib', 'pip', 're', 'shutil', 'site', 'sys', 'sysconfig', 'textwrap', 'types', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal'],2024-01-15 04:51:38,9
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / cli,"['contextlib', 'functools', 'importlib', 'itertools', 'locale', 'logging', 'optparse', 'os', 'pip', 'shutil', 'ssl', 'subprocess', 'sys', 'textwrap', 'time', 'traceback', 'truststore', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\cli'],2024-01-15 04:51:38,12
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / commands,"['collections', 'difflib', 'errno', 'hashlib', 'importlib', 'json', 'locale', 'logging', 'operator', 'optparse', 'os', 'pip', 'shutil', 'site', 'subprocess', 'sys', 'textwrap', 'types', 'typing', 'xmlrpc']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\commands'],2024-01-15 04:51:38,18
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / distributions,"['abc', 'logging', 'pip', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\distributions'],2024-01-15 04:51:38,5
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / index,"['collections', 'email', 'enum', 'functools', 'html', 'itertools', 'json', 'logging', 'mimetypes', 'optparse', 'os', 'pathlib', 'pip', 're', 'sources', 'typing', 'urllib']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\index'],2024-01-15 04:51:38,4
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / locations,"['base', 'distutils', 'functools', 'logging', 'os', 'pathlib', 'pip', 'site', 'sys', 'sysconfig', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\locations'],2024-01-15 04:51:38,4
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / metadata,"['_json', 'base', 'contextlib', 'csv', 'email', 'functools', 'importlib', 'json', 'logging', 'os', 'pathlib', 'pip', 're', 'sys', 'typing', 'zipfile']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\metadata'],2024-01-15 04:51:38,4
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / models,"['dataclasses', 'functools', 'itertools', 'json', 'logging', 'os', 'pip', 'posixpath', 're', 'sys', 'typing', 'urllib']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\models'],2024-01-15 04:51:38,12
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / network,"['_ssl', 'bisect', 'contextlib', 'email', 'io', 'ipaddress', 'json', 'keyring', 'logging', 'mimetypes', 'os', 'pip', 'platform', 'shutil', 'ssl', 'subprocess', 'sys', 'tempfile', 'typing', 'urllib', 'warnings', 'xmlrpc', 'zipfile']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\network'],2024-01-15 04:51:38,8
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / operations,"['collections', 'logging', 'mimetypes', 'os', 'pip', 'shutil', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\operations'],2024-01-15 04:50:41,4
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / req,"['collections', 'enum', 'functools', 'importlib', 'logging', 'optparse', 'os', 'pip', 're', 'req_file', 'req_install', 'req_set', 'shlex', 'shutil', 'sys', 'sysconfig', 'typing', 'urllib', 'uuid', 'zipfile']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\req'],2024-01-15 04:51:39,6
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / resolution,"['pip', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\resolution'],2024-01-15 04:50:41,2
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / utils,"['_ssl', 'bz2', 'codecs', 'compat', 'contextlib', 'ctypes', 'dataclasses', 'datetime', 'email', 'errno', 'fnmatch', 'functools', 'getopt', 'getpass', 'hashlib', 'io', 'itertools', 'locale', 'logging', 'lzma', 'operator', 'os', 'pip', 'posixpath', 'random', 're', 'shlex', 'shutil', 'site', 'ssl', 'stat', 'string', 'subprocess', 'sys', 'tarfile', 'tempfile', 'textwrap', 'threading', 'types', 'typing', 'urllib', 'warnings', 'wheel', 'zipfile']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\utils'],2024-01-15 04:50:41,28
deep_real_time1 / venvs / Lib / site-packages / pip / _internal / vcs,"['configparser', 'logging', 'os', 'pathlib', 'pip', 're', 'shutil', 'sys', 'typing', 'urllib']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_internal\\vcs'],2024-01-15 04:51:39,6
deep_real_time1 / venvs / Lib / site-packages / pip / _vendor,"['StringIO', '__future__', 'abc', 'collections', 'functools', 'glob', 'importlib', 'io', 'itertools', 'operator', 'os', 'struct', 'sys', 'types', 'typing', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_vendor'],2024-01-15 04:51:39,3
deep_real_time1 / venvs / Lib / site-packages / pip / _vendor / cachecontrol,"['adapter', 'argparse', 'base64', 'cPickle', 'cache', 'calendar', 'compat', 'controller', 'datetime', 'email', 'filewrapper', 'functools', 'io', 'json', 'logging', 'mmap', 'pickle', 'pip', 're', 'serialize', 'tempfile', 'threading', 'time', 'types', 'urllib', 'urlparse', 'wrapper', 'zlib']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_vendor\\cachecontrol'],2024-01-15 04:51:39,10
deep_real_time1 / venvs / Lib / site-packages / pip / _vendor / certifi,"['argparse', 'core', 'importlib', 'os', 'pip', 'sys', 'types', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_vendor\\certifi'],2024-01-15 04:51:39,3
deep_real_time1 / venvs / Lib / site-packages / pip / _vendor / chardet,"['big5freq', 'big5prober', 'chardistribution', 'charsetgroupprober', 'charsetprober', 'codecs', 'codingstatemachine', 'collections', 'cp949prober', 'enums', 'escprober', 'escsm', 'eucjpprober', 'euckrfreq', 'euckrprober', 'euctwfreq', 'euctwprober', 'gb2312freq', 'gb2312prober', 'hebrewprober', 'jisfreq', 'johabfreq', 'johabprober', 'jpcntx', 'langbulgarianmodel', 'langgreekmodel', 'langhebrewmodel', 'langrussianmodel', 'langthaimodel', 'langturkishmodel', 'latin1prober', 'logging', 'mbcharsetprober', 'mbcsgroupprober', 'mbcssm', 'pip', 're', 'sbcharsetprober', 'sbcsgroupprober', 'sjisprober', 'universaldetector', 'utf1632prober', 'utf8prober', 'version']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_vendor\\chardet'],2024-01-15 04:51:39,41
deep_real_time1 / venvs / Lib / site-packages / pip / _vendor / colorama,"['ansi', 'ansitowin32', 'atexit', 'contextlib', 'ctypes', 'initialise', 'os', 're', 'sys', 'win32', 'winterm']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_vendor\\colorama'],2024-01-15 04:51:39,6
deep_real_time1 / venvs / Lib / site-packages / pip / _vendor / distlib,"['ConfigParser', 'HTMLParser', 'Queue', 'StringIO', '__builtin__', '__future__', '_abcoll', '_aix_support', '_frozen_importlib', '_frozen_importlib_external', '_osx_support', 'base64', 'bisect', 'builtins', 'cgi', 'codecs', 'collections', 'compat', 'configparser', 'contextlib', 'csv', 'database', 'datetime', 'distutils', 'dummy_thread', 'dummy_threading', 'email', 'fnmatch', 'glob', 'gzip', 'hashlib', 'html', 'htmlentitydefs', 'http', 'httplib', 'imp', 'importlib', 'io', 'itertools', 'java', 'json', 'logging', 'markers', 'metadata', 'os', 'pkgutil', 'platform', 'posixpath', 'py_compile', 'queue', 're', 'reprlib', 'resources', 'shutil', 'socket', 'ssl', 'stat', 'struct', 'subprocess', 'sys', 'sysconfig', 'tarfile', 'tempfile', 'textwrap', 'thread', 'threading', 'time', 'tokenize', 'types', 'urllib', 'urllib2', 'urlparse', 'util', 'version', 'warnings', 'wheel', 'xmlrpc', 'xmlrpclib', 'zipfile', 'zipimport', 'zlib']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_vendor\\distlib'],2024-01-15 04:51:39,13
deep_real_time1 / venvs / Lib / site-packages / pip / _vendor / distro,"['argparse', 'distro', 'functools', 'json', 'logging', 'os', 're', 'shlex', 'subprocess', 'sys', 'typing', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_vendor\\distro'],2024-01-15 04:51:39,3
deep_real_time1 / venvs / Lib / site-packages / pip / _vendor / idna,"['bisect', 'codec', 'codecs', 'core', 'intranges', 'package_data', 're', 'typing', 'unicodedata', 'uts46data']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_vendor\\idna'],2024-01-15 04:51:39,8
deep_real_time1 / venvs / Lib / site-packages / pip / _vendor / msgpack,"['__pypy__', '_cmsgpack', 'collections', 'datetime', 'exceptions', 'ext', 'fallback', 'io', 'os', 'struct', 'sys']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_vendor\\msgpack'],2024-01-15 04:51:39,4
deep_real_time1 / venvs / Lib / site-packages / pip / _vendor / packaging,"['__about__', '_manylinux', '_structures', 'abc', 'collections', 'contextlib', 'ctypes', 'functools', 'importlib', 'itertools', 'logging', 'markers', 'operator', 'os', 'pip', 'platform', 're', 'specifiers', 'string', 'struct', 'subprocess', 'sys', 'sysconfig', 'tags', 'typing', 'urllib', 'utils', 'version', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_vendor\\packaging'],2024-01-15 04:51:39,11
deep_real_time1 / venvs / Lib / site-packages / pip / _vendor / pep517,"['_compat', 'argparse', 'build', 'colorlog', 'contextlib', 'curses', 'dirtools', 'envbuild', 'functools', 'importlib', 'importlib_metadata', 'in_process', 'io', 'json', 'logging', 'os', 'pip', 'shutil', 'subprocess', 'sys', 'sysconfig', 'tarfile', 'tempfile', 'threading', 'tomllib', 'wrappers', 'zipfile', 'zipp']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_vendor\\pep517'],2024-01-15 04:51:39,9
deep_real_time1 / venvs / Lib / site-packages / pip / _vendor / pkg_resources,"['__future__', '__main__', '_imp', 'collections', 'email', 'errno', 'functools', 'imp', 'importlib', 'inspect', 'io', 'itertools', 'linecache', 'ntpath', 'operator', 'os', 'pip', 'pkgutil', 'platform', 'plistlib', 'posixpath', 're', 'stat', 'sys', 'sysconfig', 'tempfile', 'textwrap', 'time', 'types', 'warnings', 'zipfile', 'zipimport']",['deep_real_time1\\venvs\\Lib\\site-packages\\pip\\_vendor\\pkg_resources'],2024-01-15 04:51:39,2
